Fecha,BONOM10,UDIBONOS10,Cierre
02/01/18 0:00,7.55,4,3.55
03/01/18 0:00,7.5,4,3.5
04/01/18 0:00,7.44,4,3.44
05/01/18 0:00,7.45,4,3.45
08/01/18 0:00,7.43,4,3.43
09/01/18 0:00,7.48,4,3.48
10/01/18 0:00,7.58,4,3.58
11/01/18 0:00,7.58,4,3.58
12/01/18 0:00,7.56,4,3.56
15/01/18 0:00,7.53,4,3.53
16/01/18 0:00,7.548,4,3.548
17/01/18 0:00,7.556,4,3.556
18/01/18 0:00,7.55,4,3.55
19/01/18 0:00,7.56,4,3.56
22/01/18 0:00,7.567,4,3.567
23/01/18 0:00,7.49,4,3.49
24/01/18 0:00,7.48,4,3.48
25/01/18 0:00,7.5,4,3.5
26/01/18 0:00,7.521,4,3.521
29/01/18 0:00,7.5,4,3.5
30/01/18 0:00,7.64,4,3.64
31/01/18 0:00,7.59,4,3.59
01/02/18 0:00,7.55,4,3.55
02/02/18 0:00,7.57,4,3.57
06/02/18 0:00,7.6,4,3.6
07/02/18 0:00,7.57,4,3.57
08/02/18 0:00,7.64,4,3.64
09/02/18 0:00,7.68,4,3.68
12/02/18 0:00,7.74,4,3.74
13/02/18 0:00,7.75,4,3.75
14/02/18 0:00,7.79,4,3.79
15/02/18 0:00,7.71,4,3.71
16/02/18 0:00,7.67,4,3.67
19/02/18 0:00,7.69,4,3.69
20/02/18 0:00,7.72,4,3.72
21/02/18 0:00,7.69,4,3.69
22/02/18 0:00,7.61,4,3.61
23/02/18 0:00,7.61,4,3.61
26/02/18 0:00,7.63,4,3.63
27/02/18 0:00,7.64,4,3.64
28/02/18 0:00,7.62,4,3.62
01/03/18 0:00,7.59,4,3.59
02/03/18 0:00,7.58,4,3.58
05/03/18 0:00,7.61,4,3.61
06/03/18 0:00,7.56,4,3.56
07/03/18 0:00,7.55,4,3.55
08/03/18 0:00,7.55,4,3.55
09/03/18 0:00,7.52,4,3.52
12/03/18 0:00,7.53,4,3.53
13/03/18 0:00,7.54,4,3.54
14/03/18 0:00,7.56,4,3.56
15/03/18 0:00,7.56,4,3.56
16/03/18 0:00,7.419,4,3.419
20/03/18 0:00,7.55,4,3.55
21/03/18 0:00,7.54,4,3.54
22/03/18 0:00,7.49,4,3.49
23/03/18 0:00,7.47,4,3.47
26/03/18 0:00,7.41,4,3.41
27/03/18 0:00,7.35,4,3.35
28/03/18 0:00,7.29,4,3.29
02/04/18 0:00,7.37,4,3.37
03/04/18 0:00,7.31,4,3.31
04/04/18 0:00,7.25,4,3.25
05/04/18 0:00,7.29,4,3.29
06/04/18 0:00,7.25,4,3.25
09/04/18 0:00,7.26,4,3.26
10/04/18 0:00,7.31,4,3.31
11/04/18 0:00,7.33,4,3.33
12/04/18 0:00,7.3,4,3.3
13/04/18 0:00,7.33,4,3.33
16/04/18 0:00,7.4,4,3.4
17/04/18 0:00,7.36,4,3.36
18/04/18 0:00,7.35,4,3.35
19/04/18 0:00,7.44,4,3.44
20/04/18 0:00,7.47,4,3.47
23/04/18 0:00,7.57,4,3.57
24/04/18 0:00,7.545,4,3.545
25/04/18 0:00,7.52,4,3.52
26/04/18 0:00,7.53,4,3.53
27/04/18 0:00,7.44,4,3.44
30/04/18 0:00,7.46,4,3.46
02/05/18 0:00,7.5,4,3.5
03/05/18 0:00,7.52,4,3.52
04/05/18 0:00,7.56,4,3.56
07/05/18 0:00,7.64,4,3.64
08/05/18 0:00,7.71,4,3.71
09/05/18 0:00,7.69,4,3.69
10/05/18 0:00,7.57,4,3.57
11/05/18 0:00,7.59,4,3.59
14/05/18 0:00,7.67,4,3.67
15/05/18 0:00,7.77,4,3.77
16/05/18 0:00,7.74,4,3.74
17/05/18 0:00,7.74,4,3.74
18/05/18 0:00,7.76,4,3.76
21/05/18 0:00,7.71,4,3.71
22/05/18 0:00,7.71,4,3.71
23/05/18 0:00,7.64,4,3.64
24/05/18 0:00,7.66,4,3.66
25/05/18 0:00,7.62,4,3.62
28/05/18 0:00,7.63,4,3.63
29/05/18 0:00,7.66,4,3.66
30/05/18 0:00,7.73,4,3.73
31/05/18 0:00,7.78,4,3.78
01/06/18 0:00,7.82,4,3.82
04/06/18 0:00,7.829,4,3.829
05/06/18 0:00,7.82,4,3.82
06/06/18 0:00,7.75,4,3.75
07/06/18 0:00,7.84,4,3.84
08/06/18 0:00,7.82,4,3.82
11/06/18 0:00,7.86,4,3.86
12/06/18 0:00,7.93,4,3.93
13/06/18 0:00,7.9,4,3.9
14/06/18 0:00,7.93,4,3.93
15/06/18 0:00,7.99,4,3.99
18/06/18 0:00,7.9,4,3.9
19/06/18 0:00,7.9,4,3.9
20/06/18 0:00,7.79,4,3.79
21/06/18 0:00,7.77,4,3.77
22/06/18 0:00,7.72,4,3.72
25/06/18 0:00,7.72,4,3.72
26/06/18 0:00,7.64,4,3.64
27/06/18 0:00,7.66,4,3.66
28/06/18 0:00,7.58,4,3.58
29/06/18 0:00,7.58,4,3.58
02/07/18 0:00,7.65,4,3.65
03/07/18 0:00,7.56,4,3.56
04/07/18 0:00,7.61,4,3.61
05/07/18 0:00,7.58,4,3.58
06/07/18 0:00,7.68,4,3.68
09/07/18 0:00,7.71,4,3.71
10/07/18 0:00,7.67,4,3.67
11/07/18 0:00,7.69,4,3.69
12/07/18 0:00,7.68,4,3.68
13/07/18 0:00,7.74,4,3.74
16/07/18 0:00,7.7,4,3.7
17/07/18 0:00,7.69,4,3.69
18/07/18 0:00,7.64,4,3.64
19/07/18 0:00,7.7,4,3.7
20/07/18 0:00,7.66,4,3.66
23/07/18 0:00,7.67,4,3.67
24/07/18 0:00,7.73,4,3.73
25/07/18 0:00,7.7,4,3.7
26/07/18 0:00,7.71,4,3.71
27/07/18 0:00,7.75,4,3.75
30/07/18 0:00,7.71,4,3.71
31/07/18 0:00,7.74,4,3.74
01/08/18 0:00,7.76,4,3.76
02/08/18 0:00,7.71,4,3.71
03/08/18 0:00,7.69,4,3.69
06/08/18 0:00,7.69,4,3.69
07/08/18 0:00,7.68,4,3.68
08/08/18 0:00,7.64,4,3.64
09/08/18 0:00,7.67,4,3.67
10/08/18 0:00,7.73,4,3.73
13/08/18 0:00,7.78,4,3.78
14/08/18 0:00,7.81,4,3.81
15/08/18 0:00,7.818,4,3.818
16/08/18 0:00,7.89,4,3.89
17/08/18 0:00,7.84,4,3.84
20/08/18 0:00,7.85,4,3.85
21/08/18 0:00,7.83,4,3.83
22/08/18 0:00,7.77,4,3.77
23/08/18 0:00,7.8,4,3.8
24/08/18 0:00,7.75,4,3.75
27/08/18 0:00,7.74,4,3.74
28/08/18 0:00,7.82,4,3.82
29/08/18 0:00,7.87,4,3.87
30/08/18 0:00,7.9,4,3.9
31/08/18 0:00,7.91,4,3.91
03/09/18 0:00,7.91,4,3.91
04/09/18 0:00,8.01,4,4.01
05/09/18 0:00,8.03,4,4.03
06/09/18 0:00,8,4,4
07/09/18 0:00,8.04,4,4.04
10/09/18 0:00,8.06,4,4.06
11/09/18 0:00,8.06,4,4.06
12/09/18 0:00,8.04,4,4.04
13/09/18 0:00,7.98,4,3.98
14/09/18 0:00,8.01,4,4.01
17/09/18 0:00,8.03,4,4.03
18/09/18 0:00,8.03,4,4.03
19/09/18 0:00,8.03,4,4.03
20/09/18 0:00,8.05,4,4.05
21/09/18 0:00,8.03,4,4.03
24/09/18 0:00,8,4,4
25/09/18 0:00,8.04,4,4.04
26/09/18 0:00,7.94,4,3.94
27/09/18 0:00,7.89,4,3.89
28/09/18 0:00,7.91,4,3.91
01/10/18 0:00,7.93,4,3.93
02/10/18 0:00,7.91,4,3.91
03/10/18 0:00,7.93,4,3.93
04/10/18 0:00,8.01,4,4.01
05/10/18 0:00,8.09,4,4.09
08/10/18 0:00,8.1,4,4.1
09/10/18 0:00,8.15,4,4.15
10/10/18 0:00,8.15,4,4.15
11/10/18 0:00,8.16,4,4.16
12/10/18 0:00,8.1,4,4.1
15/10/18 0:00,8.07,4,4.07
16/10/18 0:00,8.05,4,4.05
17/10/18 0:00,8.09,4,4.09
18/10/18 0:00,8.14,4,4.14
19/10/18 0:00,8.2,4,4.2
22/10/18 0:00,8.35,4,4.35
23/10/18 0:00,8.29,4,4.29
24/10/18 0:00,8.34,4,4.34
25/10/18 0:00,8.34,4,4.34
26/10/18 0:00,8.32,4,4.32
29/10/18 0:00,8.7,4,4.7
30/10/18 0:00,8.71,4,4.71
31/10/18 0:00,8.86,4,4.86
01/11/18 0:00,8.77,4,4.77
05/11/18 0:00,8.59,4,4.59
06/11/18 0:00,8.59,4,4.59
07/11/18 0:00,8.67,4,4.67
08/11/18 0:00,8.82,4,4.82
09/11/18 0:00,8.88,4,4.88
12/11/18 0:00,8.87,4,4.87
13/11/18 0:00,9.01,4,5.01
14/11/18 0:00,9.09,4,5.09
15/11/18 0:00,8.98,4,4.98
16/11/18 0:00,9.05,4,5.05
20/11/18 0:00,9.15,4,5.15
21/11/18 0:00,9.07,4,5.07
22/11/18 0:00,9.02,4,5.02
23/11/18 0:00,9.06,4,5.06
26/11/18 0:00,9.2,4,5.2
27/11/18 0:00,9.22,4,5.22
28/11/18 0:00,9.18,4,5.18
29/11/18 0:00,9.05,4,5.05
30/11/18 0:00,9.24,4,5.24
03/12/18 0:00,9.04,4,5.04
04/12/18 0:00,9.14,4,5.14
05/12/18 0:00,9.09,4,5.09
06/12/18 0:00,9.15,4,5.15
07/12/18 0:00,9.02,4,5.02
10/12/18 0:00,9.06,4,5.06
11/12/18 0:00,9.08,4,5.08
13/12/18 0:00,8.95,4,4.95
14/12/18 0:00,8.92,4,4.92
17/12/18 0:00,8.82,4,4.82
18/12/18 0:00,8.72,4,4.72
19/12/18 0:00,8.71,4,4.71
20/12/18 0:00,8.65,4,4.65
21/12/18 0:00,8.81,4,4.81
24/12/18 0:00,8.84,4,4.84
26/12/18 0:00,8.81,4,4.81
27/12/18 0:00,8.81,4,4.81
28/12/18 0:00,8.73,4,4.73
31/12/18 0:00,8.62,4,4.62
02/01/19 0:00,8.63,4,4.63
03/01/19 0:00,8.6,4,4.6
04/01/19 0:00,8.47,4,4.47
07/01/19 0:00,8.59,4,4.59
08/01/19 0:00,8.68,4,4.68
09/01/19 0:00,8.76,4,4.76
10/01/19 0:00,8.6,4,4.6
11/01/19 0:00,8.69,4,4.69
14/01/19 0:00,8.62,4,4.62
15/01/19 0:00,8.65,4,4.65
16/01/19 0:00,8.63,4,4.63
17/01/19 0:00,8.69,4,4.69
18/01/19 0:00,8.67,4,4.67
21/01/19 0:00,8.71,4,4.71
22/01/19 0:00,8.69,4,4.69
23/01/19 0:00,8.63,4,4.63
24/01/19 0:00,8.48,4,4.48
25/01/19 0:00,8.42,4,4.42
28/01/19 0:00,8.45,4,4.45
29/01/19 0:00,8.4,4,4.4
30/01/19 0:00,8.53,4,4.53
31/01/19 0:00,8.47,4,4.47
01/02/19 0:00,8.47,4,4.47
05/02/19 0:00,8.41,4,4.41
06/02/19 0:00,8.4,4,4.4
07/02/19 0:00,8.41,4,4.41
08/02/19 0:00,8.34,4,4.34
11/02/19 0:00,8.48,4,4.48
12/02/19 0:00,8.38,4,4.38
13/02/19 0:00,8.54,4,4.54
14/02/19 0:00,8.4,4,4.4
15/02/19 0:00,8.27,4,4.27
18/02/19 0:00,8.37,4,4.37
19/02/19 0:00,8.34,4,4.34
20/02/19 0:00,8.35,4,4.35
21/02/19 0:00,8.33,4,4.33
22/02/19 0:00,8.32,4,4.32
25/02/19 0:00,8.24,4,4.24
26/02/19 0:00,8.07,4,4.07
27/02/19 0:00,8.1,4,4.1
28/02/19 0:00,8.198,4,4.198
01/03/19 0:00,8.13,4,4.13
04/03/19 0:00,8.17,4,4.17
05/03/19 0:00,8.13,4,4.13
06/03/19 0:00,8.084,4,4.084
07/03/19 0:00,8.104,4,4.104
08/03/19 0:00,8.044,4,4.044
11/03/19 0:00,8.02,4,4.02
12/03/19 0:00,8.012,4,4.012
13/03/19 0:00,8.01,4,4.01
15/03/19 0:00,8.02,4,4.02
19/03/19 0:00,8.03,4,4.03
20/03/19 0:00,7.976,4,3.976
21/03/19 0:00,7.93,4,3.93
22/03/19 0:00,7.89,4,3.89
25/03/19 0:00,7.84,4,3.84
26/03/19 0:00,7.89,4,3.89
27/03/19 0:00,7.94,4,3.94
28/03/19 0:00,7.96,4,3.96
29/03/19 0:00,8.01,4,4.01
01/04/19 0:00,7.99,4,3.99
02/04/19 0:00,8.01,4,4.01
03/04/19 0:00,8.04,4,4.04
04/04/19 0:00,8,4,4
05/04/19 0:00,7.93,4,3.93
08/04/19 0:00,7.93,4,3.93
09/04/19 0:00,7.96,4,3.96
10/04/19 0:00,7.94,4,3.94
11/04/19 0:00,7.91,4,3.91
12/04/19 0:00,7.89,4,3.89
15/04/19 0:00,7.92,4,3.92
16/04/19 0:00,8.01,4,4.01
17/04/19 0:00,8.02,4,4.02
22/04/19 0:00,8.03,4,4.03
23/04/19 0:00,8.05,4,4.05
24/04/19 0:00,8.1,4,4.1
25/04/19 0:00,8.1,4,4.1
26/04/19 0:00,8.04,4,4.04
29/04/19 0:00,8.09,4,4.09
30/04/19 0:00,8.08,4,4.08
02/05/19 0:00,8.11,4,4.11
03/05/19 0:00,8.08,4,4.08
06/05/19 0:00,8.11,4,4.11
07/05/19 0:00,8.13,4,4.13
08/05/19 0:00,8.12,4,4.12
09/05/19 0:00,8.128,4,4.128
10/05/19 0:00,8.1,4,4.1
13/05/19 0:00,8.1,4,4.1
14/05/19 0:00,8.07,4,4.07
15/05/19 0:00,8.032,4,4.032
16/05/19 0:00,8.04,4,4.04
17/05/19 0:00,8.05,4,4.05
20/05/19 0:00,8.112,4,4.112
21/05/19 0:00,8.112,4,4.112
22/05/19 0:00,8.104,4,4.104
23/05/19 0:00,8.05,4,4.05
24/05/19 0:00,8.02,4,4.02
27/05/19 0:00,8.03,4,4.03
28/05/19 0:00,7.95,4,3.95
29/05/19 0:00,7.94,4,3.94
30/05/19 0:00,7.98,4,3.98
31/05/19 0:00,8.06,4,4.06
03/06/19 0:00,8.06,4,4.06
04/06/19 0:00,7.98,4,3.98
05/06/19 0:00,7.974,4,3.974
06/06/19 0:00,8.01,4,4.01
07/06/19 0:00,7.92,4,3.92
10/06/19 0:00,7.75,4,3.75
11/06/19 0:00,7.68,4,3.68
12/06/19 0:00,7.7,4,3.7
13/06/19 0:00,7.67,4,3.67
14/06/19 0:00,7.65,4,3.65
17/06/19 0:00,7.744,4,3.744
18/06/19 0:00,7.682,4,3.682
19/06/19 0:00,7.63,4,3.63
20/06/19 0:00,7.564,4,3.564
21/06/19 0:00,7.68,4,3.68
24/06/19 0:00,7.66,4,3.66
25/06/19 0:00,7.698,4,3.698
26/06/19 0:00,7.69,4,3.69
27/06/19 0:00,7.58,4,3.58
28/06/19 0:00,7.566,4,3.566
01/07/19 0:00,7.484,4,3.484
02/07/19 0:00,7.39,4,3.39
03/07/19 0:00,7.314,4,3.314
04/07/19 0:00,7.29,4,3.29
05/07/19 0:00,7.3,4,3.3
08/07/19 0:00,7.37,4,3.37
09/07/19 0:00,7.56,4,3.56
10/07/19 0:00,7.58,4,3.58
11/07/19 0:00,7.658,4,3.658
12/07/19 0:00,7.614,4,3.614
15/07/19 0:00,7.602,4,3.602
16/07/19 0:00,7.604,4,3.604
17/07/19 0:00,7.74,4,3.74
18/07/19 0:00,7.54,4,3.54
19/07/19 0:00,7.48,4,3.48
22/07/19 0:00,7.46,4,3.46
23/07/19 0:00,7.478,4,3.478
24/07/19 0:00,7.43,4,3.43
25/07/19 0:00,7.43,4,3.43
26/07/19 0:00,7.53,4,3.53
29/07/19 0:00,7.5,4,3.5
30/07/19 0:00,7.52,4,3.52
31/07/19 0:00,7.49,4,3.49
01/08/19 0:00,7.49,4,3.49
02/08/19 0:00,7.426,4,3.426
05/08/19 0:00,7.42,4,3.42
06/08/19 0:00,7.43,4,3.43
07/08/19 0:00,7.3,4,3.3
08/08/19 0:00,7.262,4,3.262
09/08/19 0:00,7.186,4,3.186
12/08/19 0:00,7.184,4,3.184
13/08/19 0:00,7.18,4,3.18
14/08/19 0:00,7.23,4,3.23
15/08/19 0:00,7.04,4,3.04
16/08/19 0:00,6.93,4,2.93
19/08/19 0:00,7.042,4,3.042
20/08/19 0:00,7.06,4,3.06
21/08/19 0:00,7.016,4,3.016
22/08/19 0:00,6.972,4,2.972
23/08/19 0:00,6.94,4,2.94
26/08/19 0:00,6.97,4,2.97
27/08/19 0:00,7.01,4,3.01
28/08/19 0:00,6.99,4,2.99
29/08/19 0:00,7.01,4,3.01
30/08/19 0:00,6.95,4,2.95
02/09/19 0:00,6.96,4,2.96
03/09/19 0:00,6.93,4,2.93
04/09/19 0:00,6.93,4,2.93
05/09/19 0:00,6.99,4,2.99
06/09/19 0:00,6.95,4,2.95
09/09/19 0:00,7,4,3
10/09/19 0:00,7.07,4,3.07
11/09/19 0:00,7.17,4,3.17
12/09/19 0:00,7.16,4,3.16
13/09/19 0:00,7.23,4,3.23
17/09/19 0:00,7.17,4,3.17
18/09/19 0:00,7.13,4,3.13
19/09/19 0:00,7,4,3
20/09/19 0:00,6.98,4,2.98
23/09/19 0:00,6.89,4,2.89
24/09/19 0:00,6.9,4,2.9
25/09/19 0:00,6.892,4,2.892
26/09/19 0:00,6.82,4,2.82
27/09/19 0:00,6.88,4,2.88
30/09/19 0:00,6.86,4,2.86
01/10/19 0:00,6.9,4,2.9
02/10/19 0:00,6.83,4,2.83
03/10/19 0:00,6.72,4,2.72
04/10/19 0:00,6.73,4,2.73
07/10/19 0:00,6.77,4,2.77
08/10/19 0:00,6.75,4,2.75
09/10/19 0:00,6.71,4,2.71
10/10/19 0:00,6.74,4,2.74
11/10/19 0:00,6.74,4,2.74
14/10/19 0:00,6.744,4,2.744
15/10/19 0:00,6.77,4,2.77
16/10/19 0:00,6.81,4,2.81
17/10/19 0:00,6.84,4,2.84
18/10/19 0:00,6.8,4,2.8
21/10/19 0:00,6.83,4,2.83
22/10/19 0:00,6.86,4,2.86
23/10/19 0:00,6.85,4,2.85
24/10/19 0:00,6.8,4,2.8
25/10/19 0:00,6.83,4,2.83
28/10/19 0:00,6.87,4,2.87
29/10/19 0:00,6.84,4,2.84
30/10/19 0:00,6.77,4,2.77
31/10/19 0:00,6.74,4,2.74
01/11/19 0:00,6.77,4,2.77
04/11/19 0:00,6.77,4,2.77
05/11/19 0:00,6.82,4,2.82
06/11/19 0:00,6.76,4,2.76
07/11/19 0:00,6.81,4,2.81
08/11/19 0:00,6.84,4,2.84
11/11/19 0:00,6.86,4,2.86
12/11/19 0:00,6.92,4,2.92
13/11/19 0:00,6.96,4,2.96
14/11/19 0:00,6.94,4,2.94
15/11/19 0:00,6.89,4,2.89
