Fecha,BONOMX10,BONOUSA10,Close
06/04/23 0:00,9.152,3.303,5.849
10/04/23 0:00,8.811,3.415,5.396
11/04/23 0:00,8.761,3.432,5.329
12/04/23 0:00,8.761,3.4,5.361
13/04/23 0:00,8.811,3.449,5.362
14/04/23 0:00,8.851,3.515,5.336
17/04/23 0:00,8.921,3.606,5.315
18/04/23 0:00,8.891,3.578,5.313
19/04/23 0:00,8.951,3.591,5.36
20/04/23 0:00,8.911,3.536,5.375
21/04/23 0:00,8.911,3.568,5.343
24/04/23 0:00,8.871,3.496,5.375
25/04/23 0:00,8.821,3.4,5.421
26/04/23 0:00,8.761,3.445,5.316
27/04/23 0:00,8.791,3.528,5.263
28/04/23 0:00,8.761,3.433,5.328
02/05/23 0:00,8.771,3.433,5.338
03/05/23 0:00,8.761,3.364,5.397
04/05/23 0:00,8.731,3.377,5.354
05/05/23 0:00,8.741,3.435,5.306
08/05/23 0:00,8.791,3.507,5.284
09/05/23 0:00,8.75,3.522,5.228
10/05/23 0:00,8.71,3.439,5.271
11/05/23 0:00,8.71,3.386,5.324
12/05/23 0:00,8.74,3.463,5.277
15/05/23 0:00,8.71,3.507,5.203
16/05/23 0:00,8.72,3.541,5.179
17/05/23 0:00,8.71,3.572,5.138
18/05/23 0:00,8.745,3.651,5.094
19/05/23 0:00,8.795,3.682,5.113
22/05/23 0:00,8.835,3.719,5.116
23/05/23 0:00,8.895,3.698,5.197
24/05/23 0:00,8.915,3.744,5.171
25/05/23 0:00,8.975,3.823,5.152
26/05/23 0:00,8.935,3.81,5.125
29/05/23 0:00,8.875,3.764,5.111
30/05/23 0:00,8.815,3.694,5.121
31/05/23 0:00,8.786,3.646,5.14
01/06/23 0:00,8.796,3.601,5.195
02/06/23 0:00,8.866,3.698,5.168
05/06/23 0:00,8.846,3.689,5.157
06/06/23 0:00,8.806,3.677,5.129
07/06/23 0:00,8.876,3.793,5.083
08/06/23 0:00,8.816,3.718,5.098
09/06/23 0:00,8.866,3.743,5.123
12/06/23 0:00,8.846,3.743,5.103
13/06/23 0:00,8.846,3.827,5.019
14/06/23 0:00,8.826,3.79,5.036
15/06/23 0:00,8.776,3.72,5.056
16/06/23 0:00,8.752,3.767,4.985
19/06/23 0:00,8.786,3.822,4.964
20/06/23 0:00,8.756,3.719,5.037
21/06/23 0:00,8.736,3.727,5.009
22/06/23 0:00,8.666,3.797,4.869
23/06/23 0:00,8.566,3.737,4.829
26/06/23 0:00,8.536,3.723,4.813
27/06/23 0:00,8.576,3.772,4.804
28/06/23 0:00,8.566,3.714,4.852
29/06/23 0:00,8.696,3.842,4.854
30/06/23 0:00,8.666,3.841,4.825
03/07/23 0:00,8.686,3.858,4.828
04/07/23 0:00,8.726,3.839,4.887
05/07/23 0:00,8.756,3.934,4.822
06/07/23 0:00,8.85,4.031,4.819
07/07/23 0:00,8.916,4.066,4.85
10/07/23 0:00,8.946,4,4.946
11/07/23 0:00,8.946,3.978,4.968
12/07/23 0:00,8.746,3.861,4.885
13/07/23 0:00,8.696,3.767,4.929
14/07/23 0:00,8.736,3.83,4.906
17/07/23 0:00,8.696,3.809,4.887
18/07/23 0:00,8.676,3.789,4.887
19/07/23 0:00,8.726,3.748,4.978
20/07/23 0:00,8.826,3.856,4.97
21/07/23 0:00,8.786,3.837,4.949
24/07/23 0:00,8.826,3.878,4.948
25/07/23 0:00,8.846,3.89,4.956
26/07/23 0:00,8.816,3.873,4.943
27/07/23 0:00,8.851,4.002,4.849
28/07/23 0:00,8.86,3.957,4.903
31/07/23 0:00,8.816,3.967,4.849
01/08/23 0:00,8.866,4.037,4.829
02/08/23 0:00,8.946,4.09,4.856
03/08/23 0:00,9.006,4.179,4.827
04/08/23 0:00,9.016,4.042,4.974
07/08/23 0:00,9.106,4.097,5.009
08/08/23 0:00,9.086,4.028,5.058
09/08/23 0:00,8.986,4.016,4.97
10/08/23 0:00,8.996,4.107,4.889
11/08/23 0:00,9.076,4.158,4.918
14/08/23 0:00,9.176,4.201,4.975
15/08/23 0:00,9.156,4.219,4.937
16/08/23 0:00,9.216,4.258,4.958
17/08/23 0:00,9.306,4.284,5.022
18/08/23 0:00,9.386,4.251,5.135
21/08/23 0:00,9.486,4.342,5.144
22/08/23 0:00,9.466,4.332,5.134
23/08/23 0:00,9.266,4.196,5.07
24/08/23 0:00,9.296,4.241,5.055
25/08/23 0:00,9.306,4.231,5.075
28/08/23 0:00,9.31,4.206,5.104
29/08/23 0:00,9.296,4.12,5.176
30/08/23 0:00,9.356,4.112,5.244
31/08/23 0:00,9.336,4.106,5.23
01/09/23 0:00,9.396,4.181,5.215
04/09/23 0:00,9.406,4.206,5.2
05/09/23 0:00,9.486,4.266,5.22
06/09/23 0:00,9.576,4.296,5.28
07/09/23 0:00,9.545,4.25,5.295
08/09/23 0:00,9.543,4.26,5.283
11/09/23 0:00,9.786,4.294,5.492
12/09/23 0:00,9.736,4.28,5.456
13/09/23 0:00,9.596,4.254,5.342
14/09/23 0:00,9.606,4.286,5.32
15/09/23 0:00,9.616,4.336,5.28
18/09/23 0:00,9.626,4.303,5.323
19/09/23 0:00,9.726,4.365,5.361
20/09/23 0:00,9.685,4.399,5.286
21/09/23 0:00,9.786,4.494,5.292
22/09/23 0:00,9.796,4.438,5.358
25/09/23 0:00,9.906,4.531,5.375
26/09/23 0:00,9.9,4.55,5.35
27/09/23 0:00,10.156,4.608,5.548
28/09/23 0:00,9.956,4.579,5.377
29/09/23 0:00,9.916,4.579,5.337
02/10/23 0:00,9.966,4.685,5.281
03/10/23 0:00,10.417,4.795,5.622
04/10/23 0:00,9.886,4.735,5.151
05/10/23 0:00,9.956,4.721,5.235
06/10/23 0:00,9.886,4.795,5.091
09/10/23 0:00,9.836,4.628,5.208
10/10/23 0:00,9.756,4.657,5.099
11/10/23 0:00,9.766,4.558,5.208
12/10/23 0:00,9.866,4.697,5.169
13/10/23 0:00,9.836,4.616,5.22
16/10/23 0:00,9.886,4.7,5.186
17/10/23 0:00,9.966,4.836,5.13
18/10/23 0:00,10.066,4.911,5.155
19/10/23 0:00,10.056,4.99,5.066
20/10/23 0:00,10.006,4.914,5.092
23/10/23 0:00,9.976,4.848,5.128
24/10/23 0:00,10.056,4.819,5.237
25/10/23 0:00,10.246,4.961,5.285
26/10/23 0:00,10.106,4.849,5.257
27/10/23 0:00,10.126,4.845,5.281
30/10/23 0:00,10.246,4.888,5.358
31/10/23 0:00,10.206,4.926,5.28
01/11/23 0:00,10.116,4.734,5.382
02/11/23 0:00,10.512,4.661,5.851
03/11/23 0:00,9.786,4.576,5.21
06/11/23 0:00,9.786,4.647,5.139
07/11/23 0:00,9.826,4.569,5.257
08/11/23 0:00,9.656,4.492,5.164
09/11/23 0:00,9.646,4.632,5.014
10/11/23 0:00,9.626,4.646,4.98
13/11/23 0:00,9.636,4.638,4.998
14/11/23 0:00,9.426,4.453,4.973
15/11/23 0:00,9.446,4.537,4.909
16/11/23 0:00,9.356,4.441,4.915
17/11/23 0:00,9.406,4.439,4.967
21/11/23 0:00,9.506,4.398,5.108
22/11/23 0:00,9.546,4.408,5.138
23/11/23 0:00,9.497,4.453,5.044
24/11/23 0:00,9.546,4.472,5.074
27/11/23 0:00,9.516,4.39,5.126
28/11/23 0:00,9.346,4.325,5.021
29/11/23 0:00,9.246,4.259,4.987
30/11/23 0:00,9.376,4.33,5.046
01/12/23 0:00,9.256,4.209,5.047
04/12/23 0:00,9.356,4.259,5.097
05/12/23 0:00,9.256,4.167,5.089
06/12/23 0:00,9.196,4.114,5.082
07/12/23 0:00,9.136,4.148,4.988
08/12/23 0:00,9.236,4.229,5.007
11/12/23 0:00,9.346,4.237,5.109
12/12/23 0:00,9.71,4.21,5.5
13/12/23 0:00,9.096,4.024,5.072
14/12/23 0:00,8.956,3.921,5.035
15/12/23 0:00,9.036,3.915,5.121
18/12/23 0:00,9.046,3.935,5.111
19/12/23 0:00,9.136,3.931,5.205
20/12/23 0:00,9.066,3.853,5.213
21/12/23 0:00,9.096,3.892,5.204
22/12/23 0:00,9.077,3.901,5.176
26/12/23 0:00,9.116,3.897,5.219
27/12/23 0:00,9.006,3.789,5.217
28/12/23 0:00,8.96,3.846,5.114
29/12/23 0:00,8.865,3.866,4.999
02/01/24 0:00,9.016,3.941,5.075
03/01/24 0:00,9.056,3.92,5.136
04/01/24 0:00,9.145,4.003,5.142
05/01/24 0:00,9.146,4.051,5.095
08/01/24 0:00,9.096,4.027,5.069
09/01/24 0:00,9.146,4.015,5.131
10/01/24 0:00,9.116,4.03,5.086
11/01/24 0:00,9.076,3.975,5.101
12/01/24 0:00,8.946,3.939,5.007
15/01/24 0:00,8.893,3.986,4.907
16/01/24 0:00,9.017,4.054,4.963
17/01/24 0:00,9.107,4.106,5.001
18/01/24 0:00,9.182,4.142,5.04
19/01/24 0:00,9.22,4.13,5.09
22/01/24 0:00,9.175,4.107,5.068
23/01/24 0:00,9.23,4.132,5.098
24/01/24 0:00,9.176,4.18,4.996
25/01/24 0:00,9.246,4.12,5.126
26/01/24 0:00,9.246,4.139,5.107
29/01/24 0:00,9.246,4.076,5.17
30/01/24 0:00,9.276,4.036,5.24
31/01/24 0:00,9.166,3.918,5.248
01/02/24 0:00,9.036,3.882,5.154
02/02/24 0:00,9.236,4.024,5.212
06/02/24 0:00,9.266,4.09,5.176
07/02/24 0:00,9.266,4.115,5.151
08/02/24 0:00,9.216,4.158,5.058
09/02/24 0:00,9.156,4.177,4.979
12/02/24 0:00,9.146,4.179,4.967
13/02/24 0:00,9.326,4.326,5
14/02/24 0:00,9.246,4.261,4.985
15/02/24 0:00,9.216,4.234,4.982
16/02/24 0:00,9.306,4.281,5.025
19/02/24 0:00,9.306,4.317,4.989
20/02/24 0:00,9.286,4.275,5.011
21/02/24 0:00,9.216,4.319,4.897
22/02/24 0:00,9.216,4.331,4.885
23/02/24 0:00,9.176,4.248,4.928
26/02/24 0:00,9.176,4.281,4.895
27/02/24 0:00,9.246,4.303,4.943
28/02/24 0:00,9.196,4.266,4.93
29/02/24 0:00,9.156,4.254,4.902
01/03/24 0:00,9.146,4.186,4.96
04/03/24 0:00,9.216,4.217,4.999
05/03/24 0:00,9.196,4.151,5.045
06/03/24 0:00,9.126,4.108,5.018
07/03/24 0:00,9.126,4.089,5.037
08/03/24 0:00,9.11,4.077,5.033
11/03/24 0:00,9.146,4.098,5.048
12/03/24 0:00,9.166,4.151,5.015
13/03/24 0:00,9.136,4.188,4.948
14/03/24 0:00,9.206,4.292,4.914
15/03/24 0:00,9.266,4.308,4.958
19/03/24 0:00,9.276,4.293,4.983
20/03/24 0:00,9.256,4.277,4.979
21/03/24 0:00,9.146,4.269,4.877
22/03/24 0:00,9.196,4.202,4.994
25/03/24 0:00,9.316,4.249,5.067
26/03/24 0:00,9.276,4.238,5.038
27/03/24 0:00,9.256,4.188,5.068
28/03/24 0:00,9.61,4.206,5.404
01/04/24 0:00,9.356,4.317,5.039
02/04/24 0:00,9.426,4.353,5.073
03/04/24 0:00,9.446,4.351,5.095
04/04/24 0:00,9.446,4.307,5.139
05/04/24 0:00,9.566,4.4,5.166
08/04/24 0:00,9.566,4.422,5.144
09/04/24 0:00,9.596,4.362,5.234
10/04/24 0:00,9.846,4.546,5.3
11/04/24 0:00,9.796,4.584,5.212
12/04/24 0:00,9.776,4.517,5.259
15/04/24 0:00,9.946,4.61,5.336
16/04/24 0:00,10.066,4.669,5.397
17/04/24 0:00,9.916,4.589,5.327
18/04/24 0:00,9.996,4.637,5.359
19/04/24 0:00,9.946,4.623,5.323
22/04/24 0:00,9.886,4.61,5.276
23/04/24 0:00,9.866,4.607,5.259
24/04/24 0:00,9.933,4.648,5.285
25/04/24 0:00,9.936,4.704,5.232
26/04/24 0:00,9.936,4.663,5.273
29/04/24 0:00,9.986,4.611,5.375
30/04/24 0:00,9.946,4.682,5.264
01/05/24 0:00,10.338,4.641,5.697
02/05/24 0:00,9.726,4.589,5.137
03/05/24 0:00,9.556,4.497,5.059
06/05/24 0:00,9.576,4.487,5.089
07/05/24 0:00,9.606,4.461,5.145
08/05/24 0:00,9.626,4.5,5.126
09/05/24 0:00,9.626,4.459,5.167
10/05/24 0:00,9.736,4.5,5.236
13/05/24 0:00,9.726,4.49,5.236
14/05/24 0:00,9.696,4.445,5.251
15/05/24 0:00,9.606,4.344,5.262
16/05/24 0:00,9.636,4.377,5.259
17/05/24 0:00,9.666,4.422,5.244
20/05/24 0:00,9.676,4.447,5.229
21/05/24 0:00,9.636,4.412,5.224
22/05/24 0:00,9.706,4.426,5.28
23/05/24 0:00,9.736,4.479,5.257
24/05/24 0:00,9.726,4.467,5.259
27/05/24 0:00,9.736,4.461,5.275
28/05/24 0:00,9.776,4.548,5.228
29/05/24 0:00,9.816,4.616,5.2
30/05/24 0:00,9.806,4.55,5.256
31/05/24 0:00,9.766,4.503,5.263
03/06/24 0:00,9.926,4.392,5.534
04/06/24 0:00,9.916,4.33,5.586
05/06/24 0:00,9.796,4.277,5.519
06/06/24 0:00,9.746,4.287,5.459
10/06/24 0:00,10.196,4.471,5.725
11/06/24 0:00,10.396,4.402,5.994
12/06/24 0:00,10.336,4.318,6.018
13/06/24 0:00,10.096,4.248,5.848
14/06/24 0:00,10.09,4.221,5.869
17/06/24 0:00,10.216,4.285,5.931
18/06/24 0:00,10.006,4.219,5.787
19/06/24 0:00,10.006,4.236,5.77
20/06/24 0:00,9.896,4.261,5.635
21/06/24 0:00,9.976,4.257,5.719
24/06/24 0:00,9.876,4.234,5.642
25/06/24 0:00,9.896,4.248,5.648
26/06/24 0:00,9.936,4.329,5.607
27/06/24 0:00,9.828,4.286,5.542
28/06/24 0:00,9.79,4.392,5.398
01/07/24 0:00,9.937,4.471,5.466
02/07/24 0:00,9.93,4.438,5.492
03/07/24 0:00,9.911,4.355,5.556
04/07/24 0:00,9.94,4.372,5.568
05/07/24 0:00,9.92,4.278,5.642
08/07/24 0:00,9.936,4.28,5.656
09/07/24 0:00,9.975,4.298,5.677
10/07/24 0:00,9.89,4.282,5.608
11/07/24 0:00,9.77,4.212,5.558
12/07/24 0:00,9.703,4.187,5.516
15/07/24 0:00,9.71,4.231,5.479
16/07/24 0:00,9.71,4.16,5.55
17/07/24 0:00,9.67,4.16,5.51
18/07/24 0:00,9.87,4.202,5.668
19/07/24 0:00,9.8,4.243,5.557
22/07/24 0:00,9.955,4.254,5.701
23/07/24 0:00,9.94,4.254,5.686
24/07/24 0:00,9.905,4.286,5.619
25/07/24 0:00,9.95,4.245,5.705
26/07/24 0:00,9.88,4.194,5.686
29/07/24 0:00,9.814,4.172,5.642
30/07/24 0:00,9.68,4.141,5.539
31/07/24 0:00,9.717,4.033,5.684
01/08/24 0:00,9.754,3.982,5.772
02/08/24 0:00,9.62,3.792,5.828
05/08/24 0:00,9.653,3.779,5.874
06/08/24 0:00,9.7,3.901,5.799
07/08/24 0:00,9.667,3.953,5.714
08/08/24 0:00,9.66,3.99,5.67
09/08/24 0:00,9.375,3.94,5.435
12/08/24 0:00,9.43,3.907,5.523
13/08/24 0:00,9.405,3.846,5.559
14/08/24 0:00,9.373,3.839,5.534
15/08/24 0:00,9.5,3.919,5.581
16/08/24 0:00,9.49,3.883,5.607
19/08/24 0:00,9.375,3.875,5.5
20/08/24 0:00,9.46,3.81,5.65
21/08/24 0:00,9.477,3.799,5.678
22/08/24 0:00,9.653,3.858,5.795
23/08/24 0:00,9.53,3.795,5.735
26/08/24 0:00,9.53,3.82,5.71
27/08/24 0:00,9.645,3.829,5.816
28/08/24 0:00,9.62,3.839,5.781
29/08/24 0:00,9.67,3.863,5.807
30/08/24 0:00,9.636,3.909,5.727
02/09/24 0:00,9.597,3.926,5.671
03/09/24 0:00,9.676,3.831,5.845
04/09/24 0:00,9.6,3.757,5.843
05/09/24 0:00,9.496,3.725,5.771
06/09/24 0:00,9.466,3.716,5.75
09/09/24 0:00,9.41,3.702,5.708
10/09/24 0:00,9.496,3.64,5.856
11/09/24 0:00,9.396,3.661,5.735
12/09/24 0:00,9.396,3.68,5.716
13/09/24 0:00,9.236,3.657,5.579
17/09/24 0:00,9.156,3.648,5.508
18/09/24 0:00,9.136,3.713,5.423
19/09/24 0:00,9.123,3.719,5.404
20/09/24 0:00,9.186,3.741,5.445
23/09/24 0:00,9.196,3.751,5.445
24/09/24 0:00,9.2,3.732,5.468
25/09/24 0:00,9.25,3.791,5.459
26/09/24 0:00,9.256,3.796,5.46
27/09/24 0:00,9.287,3.751,5.536
30/09/24 0:00,9.307,3.787,5.52
02/10/24 0:00,9.356,3.783,5.573
03/10/24 0:00,9.382,3.846,5.536
04/10/24 0:00,9.466,3.981,5.485
07/10/24 0:00,9.546,4.026,5.52
08/10/24 0:00,9.525,4.035,5.49
09/10/24 0:00,9.596,4.067,5.529
10/10/24 0:00,9.706,4.094,5.612
11/10/24 0:00,9.636,4.073,5.563
15/10/24 0:00,9.686,4.038,5.648
16/10/24 0:00,9.78,4.016,5.764
17/10/24 0:00,9.852,4.096,5.756
18/10/24 0:00,9.876,4.075,5.801
21/10/24 0:00,10.024,4.182,5.842
22/10/24 0:00,10.066,4.206,5.86
23/10/24 0:00,10.076,4.242,5.834
24/10/24 0:00,10.036,4.202,5.834
25/10/24 0:00,10.086,4.232,5.854
28/10/24 0:00,10.106,4.278,5.828
29/10/24 0:00,10.026,4.274,5.752
30/10/24 0:00,10,4.299,5.701
31/10/24 0:00,10.01,4.281,5.729
01/11/24 0:00,10.17,4.385,5.785
04/11/24 0:00,10.094,4.286,5.808
05/11/24 0:00,9.976,4.28,5.696
06/11/24 0:00,9.936,4.431,5.505
07/11/24 0:00,9.929,4.325,5.604
08/11/24 0:00,9.863,4.305,5.558
12/11/24 0:00,10.06,4.429,5.631
13/11/24 0:00,9.996,4.45,5.546
14/11/24 0:00,9.845,4.445,5.4
15/11/24 0:00,9.946,4.444,5.502
19/11/24 0:00,9.81,4.395,5.415
20/11/24 0:00,9.785,4.413,5.372
21/11/24 0:00,9.946,4.419,5.527
22/11/24 0:00,9.986,4.411,5.575
25/11/24 0:00,9.926,4.274,5.652
26/11/24 0:00,10.026,4.294,5.732
27/11/24 0:00,9.917,4.26,5.657
29/11/24 0:00,9.896,4.177,5.719
02/12/24 0:00,9.92,4.195,5.725
03/12/24 0:00,9.936,4.226,5.71
04/12/24 0:00,9.966,4.183,5.783
05/12/24 0:00,10.016,4.177,5.839
06/12/24 0:00,9.97,4.148,5.822
09/12/24 0:00,10.048,4.2,5.848
10/12/24 0:00,9.956,4.227,5.729
11/12/24 0:00,9.92,4.274,5.646
13/12/24 0:00,10.096,4.394,5.702
16/12/24 0:00,10.06,4.402,5.658
17/12/24 0:00,10.156,4.394,5.762
18/12/24 0:00,10.186,4.518,5.668
19/12/24 0:00,10.286,4.565,5.721
20/12/24 0:00,10.366,4.529,5.837
23/12/24 0:00,10.426,4.588,5.838
24/12/24 0:00,10.386,4.59,5.796
26/12/24 0:00,10.406,4.584,5.822
27/12/24 0:00,10.446,4.629,5.817
30/12/24 0:00,10.446,4.532,5.914
31/12/24 0:00,10.416,4.572,5.844
02/01/25 0:00,10.306,4.561,5.745
03/01/25 0:00,10.376,4.601,5.775
06/01/25 0:00,10.376,4.623,5.753
07/01/25 0:00,10.296,4.684,5.612
08/01/25 0:00,10.276,4.692,5.584
09/01/25 0:00,10.203,4.688,5.515
10/01/25 0:00,10.266,4.762,5.504
13/01/25 0:00,10.366,4.789,5.577
14/01/25 0:00,10.39,4.792,5.598
15/01/25 0:00,10.299,4.654,5.645
16/01/25 0:00,10.222,4.611,5.611
17/01/25 0:00,10.346,4.622,5.724
21/01/25 0:00,10.146,4.572,5.574
22/01/25 0:00,10.016,4.612,5.404
23/01/25 0:00,10,4.645,5.355
24/01/25 0:00,9.996,4.616,5.38
27/01/25 0:00,10.026,4.533,5.493
28/01/25 0:00,9.91,4.533,5.377
29/01/25 0:00,10.04,4.533,5.507
30/01/25 0:00,9.97,4.519,5.451
31/01/25 0:00,9.956,4.542,5.414
04/02/25 0:00,9.956,4.512,5.444
05/02/25 0:00,9.856,4.423,5.433
06/02/25 0:00,9.74,4.435,5.305
07/02/25 0:00,9.703,4.494,5.209
10/02/25 0:00,9.663,4.5,5.163
11/02/25 0:00,9.836,4.536,5.3
12/02/25 0:00,9.865,4.625,5.24
13/02/25 0:00,9.866,4.532,5.334
14/02/25 0:00,9.846,4.477,5.369
18/02/25 0:00,9.846,4.551,5.295
19/02/25 0:00,9.89,4.534,5.356
20/02/25 0:00,9.87,4.506,5.364
21/02/25 0:00,9.766,4.43,5.336
24/02/25 0:00,9.73,4.399,5.331
26/02/25 0:00,9.53,4.254,5.276
27/02/25 0:00,9.458,4.265,5.193
28/02/25 0:00,9.48,4.202,5.278
03/03/25 0:00,9.44,4.158,5.282
04/03/25 0:00,9.57,4.241,5.329
05/03/25 0:00,9.47,4.279,5.191
06/03/25 0:00,9.47,4.279,5.191
07/03/25 0:00,9.422,4.304,5.118
10/03/25 0:00,9.52,4.218,5.302
11/03/25 0:00,9.524,4.281,5.243
12/03/25 0:00,9.59,4.315,5.275
13/03/25 0:00,9.49,4.269,5.221
14/03/25 0:00,9.47,4.318,5.152
18/03/25 0:00,9.424,4.283,5.141
19/03/25 0:00,9.44,4.246,5.194
20/03/25 0:00,9.37,4.24,5.13
21/03/25 0:00,9.46,4.249,5.211
24/03/25 0:00,9.48,4.338,5.142
25/03/25 0:00,9.46,4.316,5.144
26/03/25 0:00,9.46,4.353,5.107
27/03/25 0:00,9.45,4.36,5.09
28/03/25 0:00,9.335,4.251,5.084
31/03/25 0:00,9.342,4.21,5.132
01/04/25 0:00,9.293,4.16,5.133
02/04/25 0:00,9.255,4.125,5.13
03/04/25 0:00,9.01,4.036,4.974
04/04/25 0:00,9.15,3.999,5.151
07/04/25 0:00,9.313,4.201,5.112
08/04/25 0:00,9.41,4.289,5.121
09/04/25 0:00,9.37,4.325,5.045
10/04/25 0:00,9.3,4.424,4.876
11/04/25 0:00,9.57,4.495,5.075
14/04/25 0:00,9.54,4.383,5.157
15/04/25 0:00,9.46,4.339,5.121
16/04/25 0:00,9.46,4.28,5.18
21/04/25 0:00,9.54,4.416,5.124
22/04/25 0:00,9.49,4.4,5.09
23/04/25 0:00,9.45,4.384,5.066
24/04/25 0:00,9.366,4.314,5.052
25/04/25 0:00,9.27,4.254,5.016
28/04/25 0:00,9.243,4.205,5.038
29/04/25 0:00,9.283,4.171,5.112
30/04/25 0:00,9.32,4.167,5.153
02/05/25 0:00,9.41,4.307,5.103
05/05/25 0:00,9.43,4.348,5.082
06/05/25 0:00,9.35,4.298,5.052
07/05/25 0:00,9.28,4.268,5.012
08/05/25 0:00,9.324,4.379,4.945
09/05/25 0:00,9.36,4.381,4.979
12/05/25 0:00,9.397,4.472,4.925
13/05/25 0:00,9.41,4.47,4.94
14/05/25 0:00,9.493,4.541,4.952
15/05/25 0:00,9.55,4.431,5.119
16/05/25 0:00,9.36,4.443,4.917
20/05/25 0:00,9.37,4.483,4.887
21/05/25 0:00,9.44,4.595,4.845
22/05/25 0:00,9.4,4.528,4.872
23/05/25 0:00,9.387,4.507,4.88
26/05/25 0:00,9.42,4.511,4.909
27/05/25 0:00,9.387,4.445,4.942
28/05/25 0:00,9.382,4.474,4.908
29/05/25 0:00,9.308,4.425,4.883
30/05/25 0:00,9.32,4.397,4.923
02/06/25 0:00,9.302,4.441,4.861
03/06/25 0:00,9.292,4.457,4.835
04/06/25 0:00,9.19,4.356,4.834
05/06/25 0:00,9.188,4.389,4.799
06/06/25 0:00,9.193,4.505,4.688
09/06/25 0:00,9.179,4.475,4.704
10/06/25 0:00,9.16,4.473,4.687
11/06/25 0:00,9.262,4.419,4.843
12/06/25 0:00,9.214,4.364,4.85
13/06/25 0:00,9.34,4.406,4.934
16/06/25 0:00,9.281,4.448,4.833
17/06/25 0:00,9.271,4.386,4.885
18/06/25 0:00,9.271,4.39,4.881
19/06/25 0:00,9.225,4.385,4.84
20/06/25 0:00,9.3,4.376,4.924
23/06/25 0:00,9.294,4.341,4.953
24/06/25 0:00,9.44,4.294,5.146
25/06/25 0:00,9.192,4.29,4.902
26/06/25 0:00,9.17,4.245,4.925
27/06/25 0:00,9.14,4.274,4.866
30/06/25 0:00,9.137,4.231,4.906
01/07/25 0:00,9.097,4.241,4.856
02/07/25 0:00,9.146,4.282,4.864
03/07/25 0:00,9.101,4.346,4.755
04/07/25 0:00,9.153,4.328,4.825
07/07/25 0:00,9.227,4.382,4.845
08/07/25 0:00,9.257,4.417,4.84
09/07/25 0:00,9.214,4.342,4.872
10/07/25 0:00,9.25,4.346,4.904
11/07/25 0:00,9.234,4.423,4.811
15/07/25 0:00,9.444,4.489,4.955
23/07/25 0:00,9.444,4.388,5.056
29/07/25 0:00,9.444,4.328,5.116
01/08/25 0:00,9.144,4.22,4.924
05/08/25 0:00,9.094,4.196,4.898
08/08/25 0:00,9.014,4.283,4.731
12/08/25 0:00,9.024,4.293,4.731
13/08/25 0:00,8.954,4.24,4.714
15/08/25 0:00,9.004,4.328,4.676
19/08/25 0:00,8.984,4.302,4.682
22/08/25 0:00,8.884,4.258,4.626
28/08/25 0:00,8.864,4.207,4.657
02/09/25 0:00,8.774,4.277,4.497
03/09/25 0:00,8.814,4.211,4.603
05/09/25 0:00,8.724,4.086,4.638
10/09/25 0:00,8.734,4.032,4.702
12/09/25 0:00,8.564,4.06,4.504
18/09/25 0:00,8.624,4.104,4.52
19/09/25 0:00,8.55,4.139,4.411
22/09/25 0:00,8.59,4.145,4.445
23/09/25 0:00,8.57,4.118,4.452
24/09/25 0:00,8.54,4.147,4.393
25/09/25 0:00,8.52,4.174,4.346
26/09/25 0:00,8.55,4.187,4.363
29/09/25 0:00,8.62,4.141,4.479
30/09/25 0:00,8.594,4.15,4.444
01/10/25 0:00,8.59,4.106,4.484
02/10/25 0:00,8.654,4.09,4.564
03/10/25 0:00,8.674,4.119,4.555
06/10/25 0:00,8.674,4.162,4.512
07/10/25 0:00,8.67,4.127,4.543
08/10/25 0:00,8.67,4.131,4.539
09/10/25 0:00,8.67,4.148,4.522
10/10/25 0:00,8.6,4.051,4.549
13/10/25 0:00,8.564,4.055,4.509
14/10/25 0:00,8.564,4.022,4.542
15/10/25 0:00,8.56,4.045,4.515
16/10/25 0:00,8.5,3.976,4.524
17/10/25 0:00,8.49,4.009,4.481
20/10/25 0:00,8.54,3.988,4.552
21/10/25 0:00,8.56,3.963,4.597
22/10/25 0:00,8.524,3.953,4.571
23/10/25 0:00,8.52,3.989,4.531
24/10/25 0:00,8.604,3.997,4.607
27/10/25 0:00,8.6,3.997,4.603
28/10/25 0:00,8.59,3.983,4.607
29/10/25 0:00,8.55,4.058,4.492
30/10/25 0:00,8.64,4.093,4.547
31/10/25 0:00,8.66,4.101,4.559
03/11/25 0:00,8.65,4.107,4.543
04/11/25 0:00,8.67,4.091,4.579
05/11/25 0:00,8.67,4.157,4.513
06/11/25 0:00,8.69,4.093,4.597
07/11/25 0:00,8.68,4.093,4.587
10/11/25 0:00,8.76,4.11,4.65
11/11/25 0:00,8.78,4.069,4.711
12/11/25 0:00,8.8,4.067,4.733
13/11/25 0:00,8.75,4.111,4.639
14/11/25 0:00,8.75,4.148,4.602
17/11/25 0:00,8.76,4.133,4.627
18/11/25 0:00,8.76,4.121,4.639
19/11/25 0:00,8.73,4.131,4.599
20/11/25 0:00,8.75,4.104,4.646
21/11/25 0:00,8.82,4.063,4.757
24/11/25 0:00,8.84,4.036,4.804
25/11/25 0:00,8.83,4.002,4.828
26/11/25 0:00,8.79,3.998,4.792
27/11/25 0:00,8.694,4.005,4.689
28/11/25 0:00,8.69,4.019,4.671
01/12/25 0:00,8.72,4.096,4.624
